ticker,symbol,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume,gap,roll
BIT,BIT$N,M10,2024-04-23 09:00:00,1713862800,342500.0,344320.0,341900.0,344300.0,239,20,287,,False
BIT,BIT$N,M10,2024-04-23 09:10:00,1713863400,344300.0,344380.0,343480.0,343860.0,163,20,168,0.0,False
BIT,BIT$N,M10,2024-04-23 09:20:00,1713864000,343840.0,344560.0,343740.0,344240.0,169,20,169,-20.0,False
BIT,BIT$N,M10,2024-04-23 09:30:00,1713864600,344140.0,344320.0,343000.0,343540.0,254,20,318,-100.0,False
BIT,BIT$N,M10,2024-04-23 09:40:00,1713865200,343560.0,343580.0,342620.0,342920.0,266,20,280,20.0,False
BIT,BIT$N,M10,2024-04-23 09:50:00,1713865800,342920.0,344240.0,342600.0,343840.0,312,20,349,0.0,False
BIT,BIT$N,M10,2024-04-23 10:00:00,1713866400,343580.0,344620.0,342740.0,343880.0,447,20,492,-260.0,False
BIT,BIT$N,M10,2024-04-23 10:10:00,1713867000,343740.0,344900.0,343220.0,344560.0,377,20,495,-140.0,False
BIT,BIT$N,M10,2024-04-23 10:20:00,1713867600,344500.0,344840.0,344200.0,344420.0,207,20,237,-60.0,False
BIT,BIT$N,M10,2024-04-23 10:30:00,1713868200,344520.0,345580.0,344460.0,345300.0,343,20,368,100.0,False
BIT,BIT$N,M10,2024-04-23 10:40:00,1713868800,345460.0,345540.0,344920.0,344980.0,211,20,225,160.0,False
BIT,BIT$N,M10,2024-04-23 10:50:00,1713869400,344980.0,345380.0,344500.0,345180.0,152,20,155,0.0,False
BIT,BIT$N,M10,2024-04-23 11:00:00,1713870000,345160.0,345560.0,345060.0,345440.0,221,20,246,-20.0,False
BIT,BIT$N,M10,2024-04-23 11:10:00,1713870600,345460.0,345660.0,345240.0,345400.0,121,20,126,20.0,False
BIT,BIT$N,M10,2024-04-23 11:20:00,1713871200,345420.0,345880.0,345420.0,345460.0,124,20,136,20.0,False
BIT,BIT$N,M10,2024-04-23 11:30:00,1713871800,345480.0,346020.0,345420.0,345620.0,126,20,137,20.0,False
BIT,BIT$N,M10,2024-04-23 11:40:00,1713872400,345640.0,345780.0,344820.0,345340.0,200,20,230,20.0,False
BIT,BIT$N,M10,2024-04-23 11:50:00,1713873000,345320.0,345880.0,345220.0,345480.0,120,20,130,-20.0,False
BIT,BIT$N,M10,2024-04-23 12:00:00,1713873600,345560.0,345640.0,344940.0,345060.0,137,20,150,80.0,False
BIT,BIT$N,M10,2024-04-23 12:10:00,1713874200,345040.0,345280.0,344660.0,344840.0,81,20,90,-20.0,False
BIT,BIT$N,M10,2024-04-23 12:20:00,1713874800,344740.0,345120.0,344740.0,345120.0,56,20,59,-100.0,False
BIT,BIT$N,M10,2024-04-23 12:30:00,1713875400,345140.0,345500.0,344440.0,344640.0,172,20,192,20.0,False
BIT,BIT$N,M10,2024-04-23 12:40:00,1713876000,344640.0,344860.0,344140.0,344600.0,144,20,162,0.0,False
BIT,BIT$N,M10,2024-04-23 12:50:00,1713876600,344520.0,345060.0,344200.0,344440.0,167,20,171,-80.0,False
BIT,BIT$N,M10,2024-04-23 13:00:00,1713877200,344360.0,344960.0,344320.0,344880.0,96,20,96,-80.0,False
BIT,BIT$N,M10,2024-04-23 13:10:00,1713877800,344760.0,345420.0,344760.0,345320.0,124,20,134,-120.0,False
BIT,BIT$N,M10,2024-04-23 13:20:00,1713878400,345380.0,345400.0,344720.0,345060.0,105,20,108,60.0,False
BIT,BIT$N,M10,2024-04-23 13:30:00,1713879000,345140.0,345300.0,344940.0,345100.0,42,20,45,80.0,False
BIT,BIT$N,M10,2024-04-23 13:40:00,1713879600,345040.0,345580.0,345040.0,345500.0,136,20,147,-60.0,False
BIT,BIT$N,M10,2024-04-23 13:50:00,1713880200,345420.0,345500.0,345160.0,345260.0,93,20,103,-80.0,False
BIT,BIT$N,M10,2024-04-23 14:00:00,1713880800,345300.0,345420.0,345200.0,345220.0,75,20,77,40.0,False
BIT,BIT$N,M10,2024-04-23 14:10:00,1713881400,345220.0,345440.0,345080.0,345340.0,108,20,113,0.0,False
BIT,BIT$N,M10,2024-04-23 14:20:00,1713882000,345400.0,345420.0,345180.0,345360.0,39,20,49,60.0,False
BIT,BIT$N,M10,2024-04-23 14:30:00,1713882600,345360.0,345460.0,345220.0,345240.0,60,20,63,0.0,False
BIT,BIT$N,M10,2024-04-23 14:40:00,1713883200,345340.0,345420.0,345180.0,345220.0,94,20,102,100.0,False
BIT,BIT$N,M10,2024-04-23 14:50:00,1713883800,345280.0,345300.0,344300.0,344640.0,193,20,205,60.0,False
BIT,BIT$N,M10,2024-04-23 15:00:00,1713884400,344720.0,344740.0,343180.0,343940.0,321,20,357,80.0,False
BIT,BIT$N,M10,2024-04-23 15:10:00,1713885000,343800.0,344100.0,343480.0,343760.0,102,20,104,-140.0,False
